0,1,2,3,4,5,6
0.15766640523301936327,4.5328595909169698405e-14,4.5328595908899100182e-14,4.5328595910007317225e-14,4.5328595909942365574e-14,4.532859591061464546e-14,4.532859591064658486e-14
0.15955590025124646858,4.0072797064336574692e-14,4.0072797064062316154e-14,4.007279706518584972e-14,4.0072797065115742074e-14,4.0072797065796794092e-14,4.0072797065829907318e-14
0.17287332028925087024,4.3131371018552829152e-14,4.3131371018258495682e-14,4.3131371019477752787e-14,4.3131371019407228622e-14,4.313137102014434025e-14,4.3131371020173439753e-14
0.15854664592045028537,4.370558235037188094e-14,4.3705582350099193814e-14,4.3705582351216378628e-14,4.370558235114846717e-14,4.3705582351827518638e-14,4.3705582351858524027e-14
0.17587984109274140687,4.3072445969333733945e-14,4.3072445969028949646e-14,4.3072445970274144496e-14,4.3072445970194046715e-14,4.3072445970946544288e-14,4.3072445970980648323e-14
0.18061371178170579355,4.56516375724949904e-14,4.5651637572185384584e-14,4.565163757346042362e-14,4.565163757338501483e-14,4.5651637574154406647e-14,4.5651637574186674214e-14
0.16213528848457250953,4.2599723671544183044e-14,4.2599723671265917093e-14,4.2599723672408358078e-14,4.2599723672339222308e-14,4.2599723673030718845e-14,4.2599723673063813138e-14
0.15524941989824253552,4.0547240034554082706e-14,4.0547240034283945178e-14,4.0547240035374744172e-14,4.054724003531093479e-14,4.054724003597684699e-14,4.054724003600636932e-14
0.1672740028268903667,4.2043419626963644005e-14,4.2043419626675918034e-14,4.2043419627855795202e-14,4.2043419627784602083e-14,4.2043419628499246954e-14,4.204341962853157132e-14
0.17041396419047663557,4.4147657574566252352e-14,4.4147657574273193682e-14,4.4147657575472798683e-14,4.4147657575404824116e-14,4.414765757613413549e-14,4.414765757616038247e-14
0.18089986245027270262,4.3755432466839442853e-14,4.3755432466531705058e-14,4.3755432467805229482e-14,4.3755432467739021964e-14,4.3755432468505529706e-14,4.375543246853536758e-14
0.18084418864175916264,4.5663552002273530937e-14,4.5663552001959198265e-14,4.5663552003238225782e-14,4.5663552003165536983e-14,4.5663552003941567855e-14,4.56635520039659405e-14
0.18503178490538235712,4.8596076036525101358e-14,4.859607603621199931e-14,4.8596076037514642166e-14,4.8596076037443354384e-14,4.859607603822794282e-14,4.8596076038259692892e-14
